rome,rome_label,naf,naf_label,score
I1307,Installation et maintenance télécoms et courants faibles,9511Z,Réparation d'ordinateurs et d'équipements périphériques,2
I1307,Installation et maintenance télécoms et courants faibles,7112B,"Ingénierie, études techniques",1
I1307,Installation et maintenance télécoms et courants faibles,6202A,Conseil en systèmes et logiciels informatiques,1
I1308,Maintenance d'installation de chauffage,3530Z,Production et distribution de vapeur et d'air conditionné,5
I1308,Maintenance d'installation de chauffage,4322B,Travaux d'installation d'équipements thermiques et de climatisation,4
I1308,Maintenance d'installation de chauffage,4322A,Travaux d'installation d'eau et de gaz en tous locaux,1
I1308,Maintenance d'installation de chauffage,4321A,Travaux d'installation électrique dans tous locaux,1
I1309,Maintenance électrique,2849Z,Fabrication d'autres machines-outils,5
I1309,Maintenance électrique,1106Z,Fabrication de malt,5
I1309,Maintenance électrique,4321A,Travaux d'installation électrique dans tous locaux,5
I1309,Maintenance électrique,3312Z,Réparation de machines et équipements mécaniques,2
I1309,Maintenance électrique,2365Z,Fabrication d'ouvrages en fibre-ciment,2
I1309,Maintenance électrique,2711Z,"Fabrication de moteurs, génératrices et transformateurs électriques",2
I1309,Maintenance électrique,4950Z,Transports par conduites,2
I1309,Maintenance électrique,2712Z,Fabrication de matériel de distribution et de commande électrique,2
I1309,Maintenance électrique,2829A,"Fabrication d'équipements d'emballage, de conditionnement et de pesage",2
I1309,Maintenance électrique,2896Z,Fabrication de machines pour le travail du caoutchouc ou des plastiques,2
I1309,Maintenance électrique,2790Z,Fabrication d'autres matériels électriques,2
I1309,Maintenance électrique,2311Z,Fabrication de verre plat,2
I1309,Maintenance électrique,6130Z,Télécommunications par satellite,2
I1309,Maintenance électrique,2446Z,Élaboration et transformation de matières nucléaires,2
I1309,Maintenance électrique,3530Z,Production et distribution de vapeur et d'air conditionné,2
I1310,Maintenance mécanique industrielle,0112Z,Culture du riz,5
I1310,Maintenance mécanique industrielle,3312Z,Réparation de machines et équipements mécaniques,4
I1310,Maintenance mécanique industrielle,3311Z,Réparation d'ouvrages en métaux,3
I1310,Maintenance mécanique industrielle,2410Z,Sidérurgie,3
I1310,Maintenance mécanique industrielle,2441Z,Production de métaux précieux,2
I1310,Maintenance mécanique industrielle,2446Z,Élaboration et transformation de matières nucléaires,2
I1310,Maintenance mécanique industrielle,1431Z,Fabrication d'articles chaussants à mailles,2
I1310,Maintenance mécanique industrielle,2311Z,Fabrication de verre plat,2
I1310,Maintenance mécanique industrielle,2443Z,"Métallurgie du plomb, du zinc ou de l'étain",2
I1310,Maintenance mécanique industrielle,2320Z,Fabrication de produits réfractaires,2
I1310,Maintenance mécanique industrielle,2351Z,Fabrication de ciment,2
I1310,Maintenance mécanique industrielle,2060Z,Fabrication de fibres artificielles ou synthétiques,2
I1310,Maintenance mécanique industrielle,2731Z,Fabrication de câbles de fibres optiques,2
I1310,Maintenance mécanique industrielle,2352Z,Fabrication de chaux et plâtre,2
I1310,Maintenance mécanique industrielle,2821Z,Fabrication de fours et brûleurs,2
I1401,Maintenance informatique et bureautique,6203Z,Gestion d'installations informatiques,5
I1401,Maintenance informatique et bureautique,6202B,Tierce maintenance de systèmes et d'applications informatiques,5
I1401,Maintenance informatique et bureautique,4651Z,"Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels",5
I1401,Maintenance informatique et bureautique,6202A,Conseil en systèmes et logiciels informatiques,5
I1401,Maintenance informatique et bureautique,9511Z,Réparation d'ordinateurs et d'équipements périphériques,5
I1401,Maintenance informatique et bureautique,4741Z,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé",3
I1401,Maintenance informatique et bureautique,4666Z,Commerce de gros (commerce interentreprises) d'autres machines et équipements de bureau,3
I1401,Maintenance informatique et bureautique,7733Z,Location et location-bail de machines de bureau et de matériel informatique,3
I1401,Maintenance informatique et bureautique,5821Z,Édition de jeux électroniques,2
I1401,Maintenance informatique et bureautique,2823Z,Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques),2
I1401,Maintenance informatique et bureautique,6311Z,"Traitement de données, hébergement et activités connexes",2
I1401,Maintenance informatique et bureautique,6611Z,Administration de marchés financiers,2
I1401,Maintenance informatique et bureautique,6120Z,Télécommunications sans fil,2
I1401,Maintenance informatique et bureautique,6190Z,Autres activités de télécommunication,2
I1401,Maintenance informatique et bureautique,5829B,Édition de logiciels outils de développement et de langages,2
I1402,Réparation de biens électrodomestiques,1724Z,Fabrication de papiers peints,5
I1402,Réparation de biens électrodomestiques,9521Z,Réparation de produits électroniques grand public,4
I1402,Réparation de biens électrodomestiques,9522Z,Réparation d'appareils électroménagers et d'équipements pour la maison et le jardin,4
I1402,Réparation de biens électrodomestiques,4754Z,Commerce de détail d'appareils électroménagers en magasin spécialisé,1
I1402,Réparation de biens électrodomestiques,5630Z,Débits de boissons,1
I1402,Réparation de biens électrodomestiques,4321A,Travaux d'installation électrique dans tous locaux,1
I1402,Réparation de biens électrodomestiques,8010Z,Activités de sécurité privée,1
I1501,Intervention en grande hauteur,4399D,Autres travaux spécialisés de construction,5
I1501,Intervention en grande hauteur,4291Z,Construction d'ouvrages maritimes et fluviaux,2
I1501,Intervention en grande hauteur,7734Z,Location et location-bail de matériels de transport par eau,2
I1501,Intervention en grande hauteur,4939C,Téléphériques et remontées mécaniques,1
I1501,Intervention en grande hauteur,4222Z,Construction de réseaux électriques et de télécommunications,1
I1501,Intervention en grande hauteur,4312A,Travaux de terrassement courants et travaux préparatoires,1
I1501,Intervention en grande hauteur,4334Z,Travaux de peinture et vitrerie,1
I1501,Intervention en grande hauteur,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,1
I1501,Intervention en grande hauteur,4321A,Travaux d'installation électrique dans tous locaux,1
I1501,Intervention en grande hauteur,8121Z,Nettoyage courant des bâtiments,1
I1502,Intervention en milieu subaquatique,4291Z,Construction d'ouvrages maritimes et fluviaux,5
I1502,Intervention en milieu subaquatique,5222Z,Services auxiliaires des transports par eau,1
I1502,Intervention en milieu subaquatique,8551Z,Enseignement de disciplines sportives et d'activités de loisirs,1
I1502,Intervention en milieu subaquatique,4399D,Autres travaux spécialisés de construction,1
I1502,Intervention en milieu subaquatique,9312Z,Activités de clubs de sports,1
I1502,Intervention en milieu subaquatique,7112B,"Ingénierie, études techniques",1
I1502,Intervention en milieu subaquatique,5610A,Restauration traditionnelle,1
I1502,Intervention en milieu subaquatique,8411Z,Administration publique générale,1
I1503,Intervention en milieux et produits nocifs,3900Z,Dépollution et autres services de gestion des déchets,5
I1503,Intervention en milieux et produits nocifs,3822Z,Traitement et élimination des déchets dangereux,3
I1503,Intervention en milieux et produits nocifs,3314Z,Réparation d'équipements électriques,2
I1503,Intervention en milieux et produits nocifs,2013A,Enrichissement et retraitement de matières nucléaires,1
I1503,Intervention en milieux et produits nocifs,1106Z,Fabrication de malt,1
I1503,Intervention en milieux et produits nocifs,4311Z,Travaux de démolition,1
I1503,Intervention en milieux et produits nocifs,3312Z,Réparation de machines et équipements mécaniques,1
I1503,Intervention en milieux et produits nocifs,7112B,"Ingénierie, études techniques",1
I1503,Intervention en milieux et produits nocifs,8122Z,Autres activités de nettoyage des bâtiments et nettoyage industriel,1
I1503,Intervention en milieux et produits nocifs,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,1
I1601,Installation et maintenance en nautisme,1394Z,"Fabrication de ficelles, cordes et filets",5
I1601,Installation et maintenance en nautisme,3012Z,Construction de bateaux de plaisance,5
I1601,Installation et maintenance en nautisme,3315Z,Réparation et maintenance navale,4
I1601,Installation et maintenance en nautisme,7734Z,Location et location-bail de matériels de transport par eau,2
I1601,Installation et maintenance en nautisme,7721Z,Location et location-bail d'articles de loisirs et de sport,1
I1601,Installation et maintenance en nautisme,3011Z,Construction de navires et de structures flottantes,1
I1601,Installation et maintenance en nautisme,4764Z,Commerce de détail d'articles de sport en magasin spécialisé,1
I1601,Installation et maintenance en nautisme,5610A,Restauration traditionnelle,1
I1601,Installation et maintenance en nautisme,8411Z,Administration publique générale,1
I1602,Maintenance d'aéronefs,3316Z,Réparation et maintenance d'aéronefs et d'engins spatiaux,5
I1602,Maintenance d'aéronefs,5110Z,Transports aériens de passagers,4
I1602,Maintenance d'aéronefs,4614Z,"Intermédiaires du commerce en machines, équipements industriels, navires et avions",3
I1602,Maintenance d'aéronefs,3030Z,Construction aéronautique et spatiale,3
I1602,Maintenance d'aéronefs,7735Z,Location et location-bail de matériels de transport aérien,1
I1602,Maintenance d'aéronefs,2651A,Fabrication d'équipements d'aide à la navigation,1
I1602,Maintenance d'aéronefs,5121Z,Transports aériens de fret,1
I1602,Maintenance d'aéronefs,5223Z,Services auxiliaires des transports aériens,1
I1602,Maintenance d'aéronefs,7112B,"Ingénierie, études techniques",1
I1603,"Maintenance d'engins de chantier, levage, manutention et de machines agricoles",4661Z,Commerce de gros (commerce interentreprises) de matériel agricole,5
I1603,"Maintenance d'engins de chantier, levage, manutention et de machines agricoles",4663Z,"Commerce de gros (commerce interentreprises) de machines pour l'extraction, la construction et le génie civil",5
I1603,"Maintenance d'engins de chantier, levage, manutention et de machines agricoles",7731Z,Location et location-bail de machines et équipements agricoles,4
I1603,"Maintenance d'engins de chantier, levage, manutention et de machines agricoles",7732Z,Location et location-bail de machines et équipements pour la construction,3
I1603,"Maintenance d'engins de chantier, levage, manutention et de machines agricoles",2680Z,Fabrication de supports magnétiques et optiques,2
I1603,"Maintenance d'engins de chantier, levage, manutention et de machines agricoles",3317Z,Réparation et maintenance d'autres équipements de transport,2
I1603,"Maintenance d'engins de chantier, levage, manutention et de machines agricoles",2824Z,Fabrication d'outillage portatif à moteur incorporé,2
I1603,"Maintenance d'engins de chantier, levage, manutention et de machines agricoles",0729Z,Extraction d'autres minerais de métaux non ferreux,2
I1603,"Maintenance d'engins de chantier, levage, manutention et de machines agricoles",4520B,Entretien et réparation d'autres véhicules automobiles,2
I1603,"Maintenance d'engins de chantier, levage, manutention et de machines agricoles",0899Z,Autres activités extractives n.c.a.,2
