rome,rome_label,naf,naf_label,score
H2903,Conduite d'équipement d'usinage,2932Z,Fabrication d'autres équipements automobiles,2.0
H2903,Conduite d'équipement d'usinage,2550B,"Découpage, emboutissage",2.0
H2903,Conduite d'équipement d'usinage,2432Z,Laminage à froid de feuillards,2.0
H2903,Conduite d'équipement d'usinage,2811Z,"Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules",2.0
H2903,Conduite d'équipement d'usinage,4612A,Centrales d'achat de carburant,2.0
H2903,Conduite d'équipement d'usinage,3030Z,Construction aéronautique et spatiale,2.0
H2904,Conduite d'équipement de déformation des métaux,2434Z,Tréfilage à froid,1.0
H2904,Conduite d'équipement de déformation des métaux,2550A,"Forge, estampage, matriçage ; métallurgie des poudres",1.0
H2905,Conduite d'équipement de formage et découpage des matériaux,2550B,"Découpage, emboutissage",2.0
H2905,Conduite d'équipement de formage et découpage des matériaux,2444Z,Métallurgie du cuivre,1.0
H2905,Conduite d'équipement de formage et découpage des matériaux,2432Z,Laminage à froid de feuillards,1.0
H2905,Conduite d'équipement de formage et découpage des matériaux,2431Z,Étirage à froid de barres,1.0
H2905,Conduite d'équipement de formage et découpage des matériaux,0112Z,Culture du riz,1.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,1042Z,Fabrication de margarine et graisses comestibles similaires,3.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2932Z,Fabrication d'autres équipements automobiles,2.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2562A,Décolletage,2.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2521Z,Fabrication de radiateurs et de chaudières pour le chauffage central,1.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2219Z,Fabrication d'autres articles en caoutchouc,1.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2910Z,Construction de véhicules automobiles,1.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2732Z,Fabrication d'autres fils et câbles électroniques ou électriques,1.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2051Z,Fabrication de produits explosifs,1.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2451Z,Fonderie de fonte,1.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2640Z,Fabrication de produits électroniques grand public,1.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2391Z,Fabrication de produits abrasifs,1.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2454Z,Fonderie d'autres métaux non ferreux,1.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2571Z,Fabrication de coutellerie,1.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2420Z,"Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier",1.0
H2906,Conduite d'installation automatisée ou robotisée de fabrication mécanique,2720Z,Fabrication de piles et d'accumulateurs électriques,1.0
H2907,Conduite d'installation de production des métaux,2410Z,Sidérurgie,2.0
H2907,Conduite d'installation de production des métaux,2453Z,Fonderie de métaux légers,2.0
H2907,Conduite d'installation de production des métaux,2451Z,Fonderie de fonte,2.0
H2907,Conduite d'installation de production des métaux,2343Z,Fabrication d'isolateurs et pièces isolantes en céramique,1.0
H2907,Conduite d'installation de production des métaux,2431Z,Étirage à froid de barres,1.0
H2907,Conduite d'installation de production des métaux,2891Z,Fabrication de machines pour la métallurgie,1.0
H2907,Conduite d'installation de production des métaux,2454Z,Fonderie d'autres métaux non ferreux,1.0
H2907,Conduite d'installation de production des métaux,2344Z,Fabrication d'autres produits céramiques à usage technique,1.0
H2907,Conduite d'installation de production des métaux,2443Z,"Métallurgie du plomb, du zinc ou de l'étain",1.0
H2907,Conduite d'installation de production des métaux,2441Z,Production de métaux précieux,1.0
H2907,Conduite d'installation de production des métaux,2442Z,Métallurgie de l'aluminium,1.0
H2907,Conduite d'installation de production des métaux,2550A,"Forge, estampage, matriçage ; métallurgie des poudres",1.0
H2908,Modelage de matériaux non métalliques,2573A,Fabrication de moules et modèles,1.0
H2909,Montage-assemblage mécanique,2932Z,Fabrication d'autres équipements automobiles,4.0
H2909,Montage-assemblage mécanique,2910Z,Construction de véhicules automobiles,4.0
H2909,Montage-assemblage mécanique,2311Z,Fabrication de verre plat,3.0
H2909,Montage-assemblage mécanique,2060Z,Fabrication de fibres artificielles ou synthétiques,3.0
H2909,Montage-assemblage mécanique,2550B,"Découpage, emboutissage",3.0
H2909,Montage-assemblage mécanique,2012Z,Fabrication de colorants et de pigments,2.0
H2909,Montage-assemblage mécanique,2451Z,Fonderie de fonte,2.0
H2909,Montage-assemblage mécanique,9525Z,Réparation d'articles d'horlogerie et de bijouterie,2.0
H2909,Montage-assemblage mécanique,2434Z,Tréfilage à froid,2.0
H2909,Montage-assemblage mécanique,2733Z,Fabrication de matériel d'installation électrique,2.0
H2909,Montage-assemblage mécanique,4665Z,Commerce de gros (commerce interentreprises) de mobilier de bureau,2.0
H2909,Montage-assemblage mécanique,3092Z,Fabrication de bicyclettes et de véhicules pour invalides,2.0
H2909,Montage-assemblage mécanique,2365Z,Fabrication d'ouvrages en fibre-ciment,2.0
H2909,Montage-assemblage mécanique,2521Z,Fabrication de radiateurs et de chaudières pour le chauffage central,2.0
H2909,Montage-assemblage mécanique,2432Z,Laminage à froid de feuillards,2.0
H2910,Moulage sable,2451Z,Fonderie de fonte,2.0
H2910,Moulage sable,2453Z,Fonderie de métaux légers,1.0
H2910,Moulage sable,2452Z,Fonderie d'acier,1.0
H2911,Réalisation de structures métalliques,4332B,Travaux de menuiserie métallique et serrurerie,2.0
H2911,Réalisation de structures métalliques,2511Z,Fabrication de structures métalliques et de parties de structures,2.0
H2911,Réalisation de structures métalliques,3320A,"Installation de structures métalliques, chaudronnées et de tuyauterie",2.0
H2911,Réalisation de structures métalliques,2529Z,"Fabrication d'autres réservoirs, citernes et conteneurs métalliques",1.0
H2911,Réalisation de structures métalliques,3011Z,Construction de navires et de structures flottantes,1.0
H2911,Réalisation de structures métalliques,3311Z,Réparation d'ouvrages en métaux,1.0
H2911,Réalisation de structures métalliques,4399B,Travaux de montage de structures métalliques,1.0
H2911,Réalisation de structures métalliques,2512Z,Fabrication de portes et fenêtres en métal,1.0
H2911,Réalisation de structures métalliques,2920Z,Fabrication de carrosseries et remorques,1.0
H2912,Réglage d'équipement de production industrielle,1391Z,Fabrication d'étoffes à mailles,1.0
H2912,Réglage d'équipement de production industrielle,2343Z,Fabrication d'isolateurs et pièces isolantes en céramique,1.0
H2912,Réglage d'équipement de production industrielle,2562A,Décolletage,1.0
H2912,Réglage d'équipement de production industrielle,2815Z,Fabrication d'engrenages et d'organes mécaniques de transmission,1.0
H2913,Soudage manuel,3320A,"Installation de structures métalliques, chaudronnées et de tuyauterie",4.0
H2913,Soudage manuel,3311Z,Réparation d'ouvrages en métaux,4.0
H2913,Soudage manuel,2511Z,Fabrication de structures métalliques et de parties de structures,4.0
H2913,Soudage manuel,0620Z,Extraction de gaz naturel,3.0
H2913,Soudage manuel,3040Z,Construction de véhicules militaires de combat,3.0
H2913,Soudage manuel,2529Z,"Fabrication d'autres réservoirs, citernes et conteneurs métalliques",3.0
H2913,Soudage manuel,2530Z,"Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central",3.0
H2913,Soudage manuel,3099Z,Fabrication d'autres équipements de transport n.c.a.,3.0
H2913,Soudage manuel,3011Z,Construction de navires et de structures flottantes,3.0
H2913,Soudage manuel,2550B,"Découpage, emboutissage",3.0
H2913,Soudage manuel,0230Z,Récolte de produits forestiers non ligneux poussant à l'état sauvage,3.0
H2913,Soudage manuel,2822Z,Fabrication de matériel de levage et de manutention,3.0
H2913,Soudage manuel,3312Z,Réparation de machines et équipements mécaniques,3.0
H2913,Soudage manuel,2920Z,Fabrication de carrosseries et remorques,3.0
H2913,Soudage manuel,3315Z,Réparation et maintenance navale,2.0
H2914,Réalisation et montage en tuyauterie,3320A,"Installation de structures métalliques, chaudronnées et de tuyauterie",4.0
H2914,Réalisation et montage en tuyauterie,3311Z,Réparation d'ouvrages en métaux,4.0
H2914,Réalisation et montage en tuyauterie,0620Z,Extraction de gaz naturel,3.0
H2914,Réalisation et montage en tuyauterie,0112Z,Culture du riz,3.0
H2914,Réalisation et montage en tuyauterie,2530Z,"Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central",2.0
H2914,Réalisation et montage en tuyauterie,3312Z,Réparation de machines et équipements mécaniques,2.0
H2914,Réalisation et montage en tuyauterie,2529Z,"Fabrication d'autres réservoirs, citernes et conteneurs métalliques",1.0
H2914,Réalisation et montage en tuyauterie,2562B,Mécanique industrielle,1.0
H2914,Réalisation et montage en tuyauterie,4322B,Travaux d'installation d'équipements thermiques et de climatisation,1.0
H2914,Réalisation et montage en tuyauterie,2420Z,"Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier",1.0
H2914,Réalisation et montage en tuyauterie,0990Z,Activités de soutien aux autres industries extractives,1.0
H2914,Réalisation et montage en tuyauterie,2821Z,Fabrication de fours et brûleurs,1.0
H2914,Réalisation et montage en tuyauterie,3320B,Installation de machines et équipements mécaniques,1.0
H2914,Réalisation et montage en tuyauterie,3011Z,Construction de navires et de structures flottantes,1.0
H2914,Réalisation et montage en tuyauterie,3315Z,Réparation et maintenance navale,1.0
H3101,Conduite d'équipement de fabrication de papier ou de carton,1712Z,Fabrication de papier et de carton,2.0
H3101,Conduite d'équipement de fabrication de papier ou de carton,1721A,Fabrication de carton ondulé,2.0
H3101,Conduite d'équipement de fabrication de papier ou de carton,1722Z,Fabrication d'articles en papier à usage sanitaire ou domestique,1.0
H3102,Conduite d'installation de pâte à papier,1711Z,Fabrication de pâte à papier,2.0
H3201,Conduite d'équipement de formage des plastiques et caoutchoucs,2229B,Fabrication de produits de consommation courante en matières plastiques,2.0
H3201,Conduite d'équipement de formage des plastiques et caoutchoucs,2229A,Fabrication de pièces techniques à base de matières plastiques,2.0
H3201,Conduite d'équipement de formage des plastiques et caoutchoucs,2222Z,Fabrication d'emballages en matières plastiques,2.0
H3201,Conduite d'équipement de formage des plastiques et caoutchoucs,2211Z,Fabrication et rechapage de pneumatiques,2.0
H3201,Conduite d'équipement de formage des plastiques et caoutchoucs,2221Z,"Fabrication de plaques, feuilles, tubes et profilés en matières plastiques",2.0
H3201,Conduite d'équipement de formage des plastiques et caoutchoucs,3240Z,Fabrication de jeux et jouets,1.0
H3201,Conduite d'équipement de formage des plastiques et caoutchoucs,3250B,Fabrication de lunettes,1.0
H3201,Conduite d'équipement de formage des plastiques et caoutchoucs,2571Z,Fabrication de coutellerie,1.0
H3201,Conduite d'équipement de formage des plastiques et caoutchoucs,2219Z,Fabrication d'autres articles en caoutchouc,1.0
H3202,Réglage d'équipement de formage des plastiques et caoutchoucs,2229B,Fabrication de produits de consommation courante en matières plastiques,2.0
